,path,labels,hog_features
12095,/content/vehicle-detection-image-set/data/vehicles/right (624).png,1.0,[0.15115489 0.27980763 0.         ... 0.12035077 0.         0.1907067 ]
12096,/content/vehicle-detection-image-set/data/non-vehicles/extra491.png,0.0,[0.19035189 0.         0.         ... 0.         0.         0.        ]
12097,/content/vehicle-detection-image-set/data/non-vehicles/image2599.png,0.0,[0.31103357 0.         0.         ... 0.         0.         0.        ]
12098,/content/vehicle-detection-image-set/data/non-vehicles/extra3217.png,0.0,[0.04275699 0.         0.         ... 0.         0.         0.        ]
12099,/content/vehicle-detection-image-set/data/vehicles/2696.png,1.0,[0.14912081 0.         0.05739961 ... 0.17184227 0.23404067 0.        ]
12100,/content/vehicle-detection-image-set/data/non-vehicles/image91.png,0.0,[0.19906769 0.         0.18691776 ... 0.         0.         0.        ]
12101,/content/vehicle-detection-image-set/data/vehicles/far (584).png,1.0,[0.28531234 0.22545891 0.         ... 0.         0.         0.        ]
12102,/content/vehicle-detection-image-set/data/vehicles/middle (167).png,1.0,[0.05654857 0.         0.         ... 0.02766505 0.         0.03324925]
12103,/content/vehicle-detection-image-set/data/non-vehicles/image1346.png,0.0,[0.07248055 0.12117512 0.         ... 0.10828956 0.26039029 0.29427905]
12104,/content/vehicle-detection-image-set/data/vehicles/far (105).png,1.0,[0.08199062 0.         0.         ... 0.         0.         0.        ]
12105,/content/vehicle-detection-image-set/data/vehicles/right (551).png,1.0,[0.25772301 0.09292335 0.         ... 0.         0.         0.09207411]
12106,/content/vehicle-detection-image-set/data/vehicles/4321.png,1.0,[0.28428059 0.28428059 0.25436105 ... 0.         0.         0.        ]
12107,/content/vehicle-detection-image-set/data/vehicles/3239.png,1.0,[0.28226118 0.         0.         ... 0.         0.         0.22446009]
12108,/content/vehicle-detection-image-set/data/vehicles/4574.png,1.0,[0.01739074 0.18642999 0.11393255 ... 0.         0.         0.        ]
12109,/content/vehicle-detection-image-set/data/non-vehicles/extra3583.png,0.0,[0.02673643 0.         0.         ... 0.11400351 0.         0.        ]
12110,/content/vehicle-detection-image-set/data/vehicles/5624.png,1.0,[0.2032982  0.         0.         ... 0.02367871 0.         0.08290548]
12111,/content/vehicle-detection-image-set/data/vehicles/1774.png,1.0,[0.31229762 0.08957269 0.         ... 0.         0.         0.12186093]
12112,/content/vehicle-detection-image-set/data/non-vehicles/extra58.png,0.0,[0.28648726 0.         0.         ... 0.         0.         0.        ]
12113,/content/vehicle-detection-image-set/data/non-vehicles/image55.png,0.0,[0.17456677 0.         0.31762869 ... 0.         0.         0.        ]
12114,/content/vehicle-detection-image-set/data/vehicles/far (605).png,1.0,[0.32387118 0.         0.         ... 0.         0.04133302 0.13466804]
12115,/content/vehicle-detection-image-set/data/non-vehicles/extra2055.png,0.0,[0.0796003  0.         0.         ... 0.03141421 0.03141421 0.        ]
12116,/content/vehicle-detection-image-set/data/vehicles/1751.png,1.0,[0.40485224 0.         0.         ... 0.00381251 0.         0.        ]
12117,/content/vehicle-detection-image-set/data/vehicles/left (26).png,1.0,[0.30528425 0.05970025 0.         ... 0.08270328 0.         0.28289358]
12118,/content/vehicle-detection-image-set/data/non-vehicles/extra2734.png,0.0,[0.36520319 0.         0.15876175 ... 0.         0.         0.        ]
12119,/content/vehicle-detection-image-set/data/non-vehicles/image2455.png,0.0,[0.27207083 0.         0.         ... 0.         0.23716495 0.22838945]
12120,/content/vehicle-detection-image-set/data/non-vehicles/extra2857.png,0.0,[0.04164259 0.         0.         ... 0.         0.         0.        ]
12121,/content/vehicle-detection-image-set/data/non-vehicles/image1928.png,0.0,[0.25616302 0.         0.         ... 0.22829712 0.11640914 0.        ]
12122,/content/vehicle-detection-image-set/data/non-vehicles/extra4961.png,0.0,[0.31049884 0.         0.         ... 0.         0.         0.27874802]
12123,/content/vehicle-detection-image-set/data/non-vehicles/image853.png,0.0,[0.26852259 0.05695129 0.13587758 ... 0.18596272 0.         0.        ]
12124,/content/vehicle-detection-image-set/data/vehicles/936.png,1.0,[0.25430709 0.         0.         ... 0.02156124 0.         0.04353515]
12125,/content/vehicle-detection-image-set/data/non-vehicles/extra5148.png,0.0,[0.07381193 0.         0.         ... 0.19751655 0.         0.        ]
12126,/content/vehicle-detection-image-set/data/vehicles/4539.png,1.0,[0.37682989 0.1572709  0.         ... 0.13602797 0.         0.2730752 ]
12127,/content/vehicle-detection-image-set/data/non-vehicles/image2770.png,0.0,[0.0816305  0.         0.         ... 0.         0.27078607 0.        ]
12128,/content/vehicle-detection-image-set/data/non-vehicles/image1908.png,0.0,[0.24669404 0.0909254  0.25835891 ... 0.17658907 0.27039683 0.1131641 ]
12129,/content/vehicle-detection-image-set/data/non-vehicles/extra205.png,0.0,[0.24583894 0.         0.15012274 ... 0.21590304 0.         0.19055989]
12130,/content/vehicle-detection-image-set/data/vehicles/4077.png,1.0,[0.1181239  0.12408915 0.         ... 0.         0.         0.        ]
12131,/content/vehicle-detection-image-set/data/vehicles/middle (295).png,1.0,[0.02495255 0.         0.         ... 0.         0.         0.        ]
12132,/content/vehicle-detection-image-set/data/non-vehicles/extra5189.png,0.0,[0.19171505 0.         0.         ... 0.         0.         0.        ]
12133,/content/vehicle-detection-image-set/data/non-vehicles/extra85.png,0.0,[0.25358703 0.         0.18115938 ... 0.         0.         0.        ]
12134,/content/vehicle-detection-image-set/data/vehicles/far (469).png,1.0,[0.0414037 0.        0.        ... 0.        0.        0.022629 ]
12135,/content/vehicle-detection-image-set/data/vehicles/4190.png,1.0,[0.19081119 0.         0.         ... 0.21314446 0.19953869 0.        ]
12136,/content/vehicle-detection-image-set/data/non-vehicles/image1746.png,0.0,[0.18489343 0.         0.         ... 0.1635413  0.12929076 0.        ]
12137,/content/vehicle-detection-image-set/data/vehicles/67.png,1.0,[0.28156649 0.04129562 0.         ... 0.         0.         0.        ]
12138,/content/vehicle-detection-image-set/data/vehicles/far (578).png,1.0,[0.12708008 0.         0.         ... 0.         0.         0.        ]
12139,/content/vehicle-detection-image-set/data/vehicles/707.png,1.0,[0.18528294 0.         0.13234496 ... 0.         0.         0.        ]
12140,/content/vehicle-detection-image-set/data/vehicles/2822.png,1.0,[0.14386606 0.         0.         ... 0.03582324 0.         0.        ]
12141,/content/vehicle-detection-image-set/data/non-vehicles/extra1697.png,0.0,[0.19345425 0.         0.3071852  ... 0.         0.20388493 0.23315134]
12142,/content/vehicle-detection-image-set/data/vehicles/3244.png,1.0,[0.31597625 0.         0.15781326 ... 0.01317873 0.         0.04091606]
12143,/content/vehicle-detection-image-set/data/non-vehicles/extra512.png,0.0,[0.13150347 0.         0.09298699 ... 0.14782667 0.         0.        ]
12144,/content/vehicle-detection-image-set/data/non-vehicles/extra244.png,0.0,[0.51430748 0.         0.         ... 0.31104399 0.31104399 0.13589542]
12145,/content/vehicle-detection-image-set/data/vehicles/5069.png,1.0,[0.33443199 0.         0.14073919 ... 0.         0.         0.        ]
12146,/content/vehicle-detection-image-set/data/non-vehicles/extra1400.png,0.0,[0.1091449  0.04124429 0.11848714 ... 0.29868974 0.         0.        ]
12147,/content/vehicle-detection-image-set/data/non-vehicles/extra2854.png,0.0,[0.06366338 0.05494625 0.05475776 ... 0.03431121 0.         0.05001676]
12148,/content/vehicle-detection-image-set/data/vehicles/3280.png,1.0,[0.34473204 0.         0.11505946 ... 0.21075481 0.         0.2538849 ]
12149,/content/vehicle-detection-image-set/data/non-vehicles/image1846.png,0.0,[0.07419466 0.         0.         ... 0.         0.         0.        ]
12150,/content/vehicle-detection-image-set/data/non-vehicles/extra3239.png,0.0,[0.1011224  0.3108771  0.         ... 0.13270273 0.0230032  0.12515093]
12151,/content/vehicle-detection-image-set/data/vehicles/5013.png,1.0,[0.04576762 0.         0.         ... 0.         0.0943005  0.04317021]
12152,/content/vehicle-detection-image-set/data/non-vehicles/extra599.png,0.0,[0.05376808 0.         0.         ... 0.02520749 0.         0.        ]
12153,/content/vehicle-detection-image-set/data/non-vehicles/extra5453.png,0.0,[0.02065647 0.         0.         ... 0.         0.         0.        ]
12154,/content/vehicle-detection-image-set/data/non-vehicles/image2419.png,0.0,[0.29728599 0.         0.         ... 0.         0.10837034 0.08237413]
12155,/content/vehicle-detection-image-set/data/non-vehicles/extra4932.png,0.0,[0.16898879 0.         0.         ... 0.         0.         0.        ]
12156,/content/vehicle-detection-image-set/data/non-vehicles/extra2176.png,0.0,[0.30374128 0.         0.         ... 0.         0.16985491 0.28130952]
12157,/content/vehicle-detection-image-set/data/non-vehicles/image305.png,0.0,[0.31025259 0.         0.         ... 0.         0.07373301 0.        ]
12158,/content/vehicle-detection-image-set/data/vehicles/left (457).png,1.0,[0.07448177 0.         0.         ... 0.         0.03037932 0.        ]
12159,/content/vehicle-detection-image-set/data/vehicles/227.png,1.0,[0.26897867 0.30282621 0.30282621 ... 0.19290248 0.         0.11502482]
12160,/content/vehicle-detection-image-set/data/non-vehicles/image3105.png,0.0,[0.30333306 0.12941922 0.         ... 0.30587425 0.         0.        ]
12161,/content/vehicle-detection-image-set/data/vehicles/left (623).png,1.0,[0.05007488 0.         0.         ... 0.05786531 0.14752818 0.        ]
12162,/content/vehicle-detection-image-set/data/vehicles/77.png,1.0,[0.10193897 0.         0.18020434 ... 0.         0.         0.        ]
12163,/content/vehicle-detection-image-set/data/non-vehicles/image472.png,0.0,[0.27287064 0.27287064 0.16563618 ... 0.         0.         0.        ]
12164,/content/vehicle-detection-image-set/data/vehicles/1819.png,1.0,[0.09513042 0.06933761 0.08408421 ... 0.         0.         0.        ]
12165,/content/vehicle-detection-image-set/data/vehicles/4664.png,1.0,[0.3050097  0.19044015 0.         ... 0.         0.         0.        ]
12166,/content/vehicle-detection-image-set/data/non-vehicles/extra5238.png,0.0,[0.14410768 0.         0.         ... 0.         0.         0.        ]
12167,/content/vehicle-detection-image-set/data/non-vehicles/image777.png,0.0,[0.35798925 0.1531879  0.         ... 0.         0.         0.        ]
12168,/content/vehicle-detection-image-set/data/non-vehicles/extra1112.png,0.0,[0.1528735  0.         0.         ... 0.3143936  0.         0.16624811]
12169,/content/vehicle-detection-image-set/data/non-vehicles/extra318.png,0.0,[0.16678431 0.         0.         ... 0.         0.         0.        ]
12170,/content/vehicle-detection-image-set/data/vehicles/5535.png,1.0,[0.05625713 0.02253755 0.02651986 ... 0.         0.         0.        ]
12171,/content/vehicle-detection-image-set/data/vehicles/far (35).png,1.0,[0.06876988 0.0826511  0.03241843 ... 0.         0.         0.        ]
12172,/content/vehicle-detection-image-set/data/vehicles/far (287).png,1.0,[0.33840806 0.         0.         ... 0.         0.0907711  0.3743636 ]
12173,/content/vehicle-detection-image-set/data/non-vehicles/image299.png,0.0,[0.19781649 0.         0.         ... 0.         0.         0.        ]
12174,/content/vehicle-detection-image-set/data/vehicles/far (658).png,1.0,[0.04080885 0.         0.         ... 0.         0.         0.        ]
12175,/content/vehicle-detection-image-set/data/vehicles/2208.png,1.0,[0.20735019 0.         0.         ... 0.         0.         0.1265134 ]
12176,/content/vehicle-detection-image-set/data/vehicles/2947.png,1.0,[0.28194429 0.         0.2025505  ... 0.         0.         0.        ]
12177,/content/vehicle-detection-image-set/data/vehicles/5554.png,1.0,[0.05293468 0.03817174 0.         ... 0.06316262 0.         0.        ]
12178,/content/vehicle-detection-image-set/data/vehicles/1186.png,1.0,[0.28746321 0.         0.         ... 0.         0.         0.29989297]
12179,/content/vehicle-detection-image-set/data/non-vehicles/image2910.png,0.0,[0.22051274 0.         0.15901399 ... 0.20469398 0.31434492 0.22885485]
12180,/content/vehicle-detection-image-set/data/vehicles/1494.png,1.0,[0.15809091 0.         0.11292209 ... 0.         0.         0.        ]
12181,/content/vehicle-detection-image-set/data/vehicles/left (85).png,1.0,[0.33093498 0.         0.         ... 0.0315609  0.         0.        ]
12182,/content/vehicle-detection-image-set/data/non-vehicles/extra977.png,0.0,[0.08586127 0.         0.         ... 0.         0.         0.        ]
12183,/content/vehicle-detection-image-set/data/non-vehicles/extra4028.png,0.0,[0.19142584 0.11142941 0.12305319 ... 0.         0.         0.        ]
12184,/content/vehicle-detection-image-set/data/vehicles/left (759).png,1.0,[0.31584335 0.31584335 0.         ... 0.         0.2752487  0.1891121 ]
12185,/content/vehicle-detection-image-set/data/non-vehicles/image3804.png,0.0,[0.3656174  0.06407077 0.         ... 0.15414352 0.         0.        ]
12186,/content/vehicle-detection-image-set/data/vehicles/3196.png,1.0,[0.22149818 0.         0.         ... 0.02420118 0.         0.01352887]
12187,/content/vehicle-detection-image-set/data/non-vehicles/image1733.png,0.0,[0.07952015 0.         0.         ... 0.         0.10569898 0.        ]
12188,/content/vehicle-detection-image-set/data/non-vehicles/extra3500.png,0.0,[0.20491259 0.         0.29367077 ... 0.2972492  0.         0.        ]
12189,/content/vehicle-detection-image-set/data/vehicles/350.png,1.0,[0.21133653 0.         0.         ... 0.         0.         0.43076817]
12190,/content/vehicle-detection-image-set/data/vehicles/767.png,1.0,[0.33410275 0.         0.06050089 ... 0.         0.         0.        ]
12191,/content/vehicle-detection-image-set/data/vehicles/left (165).png,1.0,[0.35703301 0.35703301 0.         ... 0.05294213 0.02975977 0.        ]
12192,/content/vehicle-detection-image-set/data/vehicles/3972.png,1.0,[0.0793793  0.         0.         ... 0.         0.         0.46475205]
12193,/content/vehicle-detection-image-set/data/non-vehicles/extra1744.png,0.0,[0.1137713  0.         0.09094174 ... 0.         0.         0.        ]
12194,/content/vehicle-detection-image-set/data/vehicles/4602.png,1.0,[0.03839468 0.         0.         ... 0.         0.         0.        ]
12195,/content/vehicle-detection-image-set/data/non-vehicles/image3228.png,0.0,[0.19761048 0.         0.         ... 0.         0.27597579 0.        ]
12196,/content/vehicle-detection-image-set/data/vehicles/4223.png,1.0,[0.19762887 0.         0.30471385 ... 0.         0.         0.        ]
12197,/content/vehicle-detection-image-set/data/non-vehicles/extra686.png,0.0,[0.14414693 0.         0.         ... 0.17346184 0.         0.        ]
12198,/content/vehicle-detection-image-set/data/vehicles/left (113).png,1.0,[0.13110467 0.         0.         ... 0.         0.         0.        ]
12199,/content/vehicle-detection-image-set/data/non-vehicles/extra4832.png,0.0,[0.33706662 0.         0.11575847 ... 0.         0.0653498  0.        ]
12200,/content/vehicle-detection-image-set/data/vehicles/left (629).png,1.0,[0.27841497 0.         0.27841497 ... 0.09781216 0.26885992 0.31111577]
12201,/content/vehicle-detection-image-set/data/non-vehicles/extra1166.png,0.0,[0.33169289 0.         0.         ... 0.14842754 0.27899902 0.27899902]
12202,/content/vehicle-detection-image-set/data/vehicles/far (583).png,1.0,[0.16444344 0.         0.23255813 ... 0.         0.         0.        ]
12203,/content/vehicle-detection-image-set/data/vehicles/5014.png,1.0,[0.27300361 0.         0.         ... 0.         0.         0.        ]
12204,/content/vehicle-detection-image-set/data/vehicles/left (842).png,1.0,[0.34074556 0.         0.         ... 0.         0.         0.        ]
12205,/content/vehicle-detection-image-set/data/non-vehicles/extra5349.png,0.0,[0.31638897 0.28541325 0.         ... 0.         0.         0.        ]
12206,/content/vehicle-detection-image-set/data/non-vehicles/image3006.png,0.0,[0.28817389 0.11953443 0.         ... 0.         0.18646559 0.        ]
12207,/content/vehicle-detection-image-set/data/non-vehicles/image2733.png,0.0,[0.25378008 0.         0.         ... 0.         0.11572317 0.        ]
12208,/content/vehicle-detection-image-set/data/non-vehicles/extra3552.png,0.0,[0.30714895 0.         0.         ... 0.         0.         0.        ]
12209,/content/vehicle-detection-image-set/data/non-vehicles/image2111.png,0.0,[0.20280536 0.         0.         ... 0.15249779 0.         0.        ]
12210,/content/vehicle-detection-image-set/data/vehicles/5412.png,1.0,[0.18805036 0.         0.         ... 0.17947765 0.         0.        ]
12211,/content/vehicle-detection-image-set/data/non-vehicles/extra2361.png,0.0,[0.33907251 0.23604642 0.33907251 ... 0.06613394 0.         0.        ]
12212,/content/vehicle-detection-image-set/data/vehicles/right (123).png,1.0,[0.04010384 0.22785632 0.14879347 ... 0.015763   0.         0.        ]
12213,/content/vehicle-detection-image-set/data/vehicles/2563.png,1.0,[0.10205072 0.         0.29822469 ... 0.1281349  0.         0.36806888]
12214,/content/vehicle-detection-image-set/data/non-vehicles/extra4508.png,0.0,[0.30848649 0.10724408 0.         ... 0.07540581 0.         0.        ]
12215,/content/vehicle-detection-image-set/data/vehicles/2082.png,1.0,[0.29452985 0.27284737 0.         ... 0.12930171 0.06272054 0.        ]
12216,/content/vehicle-detection-image-set/data/non-vehicles/image122.png,0.0,[0.35986277 0.         0.         ... 0.         0.         0.        ]
12217,/content/vehicle-detection-image-set/data/vehicles/1226.png,1.0,[0.20372158 0.14551542 0.28794319 ... 0.         0.         0.        ]
12218,/content/vehicle-detection-image-set/data/non-vehicles/extra5407.png,0.0,[0.25944857 0.28517155 0.         ... 0.         0.         0.        ]
12219,/content/vehicle-detection-image-set/data/vehicles/right (355).png,1.0,[0.26700977 0.         0.26700977 ... 0.07425978 0.         0.        ]
12220,/content/vehicle-detection-image-set/data/vehicles/3076.png,1.0,[0.37734413 0.         0.         ... 0.397537   0.12041757 0.397537  ]
12221,/content/vehicle-detection-image-set/data/vehicles/1124.png,1.0,[0.08509245 0.         0.         ... 0.         0.         0.        ]
12222,/content/vehicle-detection-image-set/data/vehicles/1476.png,1.0,[0.30647977 0.         0.         ... 0.         0.         0.        ]
12223,/content/vehicle-detection-image-set/data/non-vehicles/extra2266.png,0.0,[0.02295218 0.         0.         ... 0.         0.         0.08739213]
12224,/content/vehicle-detection-image-set/data/vehicles/3047.png,1.0,[0.28194483 0.         0.15032093 ... 0.22095684 0.         0.        ]
12225,/content/vehicle-detection-image-set/data/non-vehicles/image2425.png,0.0,[0.09997231 0.         0.         ... 0.14644031 0.         0.        ]
12226,/content/vehicle-detection-image-set/data/vehicles/2974.png,1.0,[0.10477478 0.22528504 0.         ... 0.         0.         0.        ]
12227,/content/vehicle-detection-image-set/data/non-vehicles/extra2451.png,0.0,[0.11588259 0.         0.         ... 0.         0.02973435 0.04205073]
12228,/content/vehicle-detection-image-set/data/non-vehicles/image1566.png,0.0,[0.26571851 0.         0.         ... 0.11641185 0.         0.        ]
12229,/content/vehicle-detection-image-set/data/vehicles/4049.png,1.0,[0.33213435 0.         0.         ... 0.13950213 0.         0.        ]
12230,/content/vehicle-detection-image-set/data/non-vehicles/image783.png,0.0,[0.33468695 0.16261669 0.10284781 ... 0.         0.         0.        ]
12231,/content/vehicle-detection-image-set/data/vehicles/282.png,1.0,[0.33862284 0.         0.         ... 0.         0.         0.        ]
12232,/content/vehicle-detection-image-set/data/non-vehicles/image2555.png,0.0,[0.33148411 0.         0.         ... 0.25813    0.25813    0.16281827]
12233,/content/vehicle-detection-image-set/data/vehicles/156.png,1.0,[0.34283699 0.         0.         ... 0.         0.         0.        ]
12234,/content/vehicle-detection-image-set/data/non-vehicles/image2391.png,0.0,[0.32108485 0.         0.31024592 ... 0.         0.15049917 0.        ]
12235,/content/vehicle-detection-image-set/data/non-vehicles/extra4511.png,0.0,[0.17701405 0.28487806 0.28487806 ... 0.         0.         0.        ]
12236,/content/vehicle-detection-image-set/data/non-vehicles/image3417.png,0.0,[0.02803597 0.         0.         ... 0.29859143 0.28565191 0.        ]
12237,/content/vehicle-detection-image-set/data/non-vehicles/extra1235.png,0.0,[0.18307959 0.         0.         ... 0.26318164 0.09971942 0.        ]
12238,/content/vehicle-detection-image-set/data/vehicles/4139.png,1.0,[0.25439668 0.         0.         ... 0.25436447 0.26292077 0.        ]
12239,/content/vehicle-detection-image-set/data/vehicles/far (443).png,1.0,[0.09592586 0.         0.         ... 0.1629538  0.16850726 0.23089216]
12240,/content/vehicle-detection-image-set/data/vehicles/5408.png,1.0,[0.19145099 0.         0.         ... 0.         0.         0.22384903]
12241,/content/vehicle-detection-image-set/data/vehicles/720.png,1.0,[0.2991118  0.         0.         ... 0.         0.         0.46522067]
12242,/content/vehicle-detection-image-set/data/non-vehicles/image23.png,0.0,[0.03560366 0.         0.         ... 0.19657104 0.         0.        ]
12243,/content/vehicle-detection-image-set/data/non-vehicles/extra5698.png,0.0,[0.17649832 0.         0.         ... 0.         0.20470397 0.04192499]
12244,/content/vehicle-detection-image-set/data/non-vehicles/image2380.png,0.0,[0.27936932 0.         0.11927104 ... 0.         0.         0.14183978]
12245,/content/vehicle-detection-image-set/data/vehicles/2548.png,1.0,[0.32298745 0.         0.         ... 0.         0.         0.61295322]
12246,/content/vehicle-detection-image-set/data/vehicles/2694.png,1.0,[0.34405113 0.34405113 0.         ... 0.2914576  0.         0.        ]
12247,/content/vehicle-detection-image-set/data/vehicles/left (377).png,1.0,[0.23468413 0.19296433 0.         ... 0.25071087 0.09779644 0.        ]
12248,/content/vehicle-detection-image-set/data/non-vehicles/extra3155.png,0.0,[0.18227116 0.         0.         ... 0.05550951 0.05550951 0.        ]
12249,/content/vehicle-detection-image-set/data/non-vehicles/extra904.png,0.0,[0.16840818 0.21566769 0.21566769 ... 0.29097387 0.29097387 0.        ]
12250,/content/vehicle-detection-image-set/data/non-vehicles/extra804.png,0.0,[0.09126777 0.         0.         ... 0.20203377 0.         0.        ]
12251,/content/vehicle-detection-image-set/data/non-vehicles/image3673.png,0.0,[0.12370771 0.         0.         ... 0.         0.         0.        ]
12252,/content/vehicle-detection-image-set/data/non-vehicles/image172.png,0.0,[0.36034263 0.24222756 0.1204511  ... 0.         0.         0.        ]
12253,/content/vehicle-detection-image-set/data/vehicles/1541.png,1.0,[0.3566427  0.         0.1882862  ... 0.         0.11624995 0.06368505]
12254,/content/vehicle-detection-image-set/data/non-vehicles/image1211.png,0.0,[0.27536075 0.19971816 0.         ... 0.19394615 0.08965164 0.23582871]
12255,/content/vehicle-detection-image-set/data/non-vehicles/image2040.png,0.0,[0.27685216 0.         0.         ... 0.21449868 0.13671662 0.28893502]
12256,/content/vehicle-detection-image-set/data/vehicles/left (882).png,1.0,[0.07656367 0.         0.0890075  ... 0.14683278 0.         0.        ]
12257,/content/vehicle-detection-image-set/data/vehicles/2776.png,1.0,[0.27625109 0.10044381 0.         ... 0.         0.07364907 0.        ]
12258,/content/vehicle-detection-image-set/data/vehicles/5273.png,1.0,[0.28802367 0.14617529 0.         ... 0.         0.         0.        ]
12259,/content/vehicle-detection-image-set/data/non-vehicles/extra2431.png,0.0,[0.19125366 0.         0.36375171 ... 0.         0.2734573  0.22074467]
12260,/content/vehicle-detection-image-set/data/non-vehicles/extra4348.png,0.0,[0.06806036 0.         0.         ... 0.         0.         0.        ]
12261,/content/vehicle-detection-image-set/data/non-vehicles/extra4512.png,0.0,[0.10840667 0.24596515 0.25586959 ... 0.13171617 0.         0.        ]
12262,/content/vehicle-detection-image-set/data/vehicles/49.png,1.0,[0.17588959 0.         0.         ... 0.         0.         0.        ]
12263,/content/vehicle-detection-image-set/data/vehicles/4090.png,1.0,[0.2038548 0.        0.        ... 0.        0.        0.       ]
12264,/content/vehicle-detection-image-set/data/vehicles/far (146).png,1.0,[0.07295801 0.         0.         ... 0.03826316 0.02372981 0.        ]
12265,/content/vehicle-detection-image-set/data/vehicles/left (785).png,1.0,[0.23072706 0.16743653 0.         ... 0.         0.         0.        ]
12266,/content/vehicle-detection-image-set/data/non-vehicles/image2125.png,0.0,[0.18642898 0.         0.10546015 ... 0.04945126 0.3126167  0.14417397]
12267,/content/vehicle-detection-image-set/data/vehicles/3263.png,1.0,[0.31075763 0.         0.09359416 ... 0.         0.02924397 0.07892842]
12268,/content/vehicle-detection-image-set/data/vehicles/5562.png,1.0,[0.35228813 0.         0.         ... 0.26508786 0.13065515 0.        ]
12269,/content/vehicle-detection-image-set/data/non-vehicles/image3107.png,0.0,[0.00668079 0.         0.         ... 0.06548281 0.10353743 0.        ]
12270,/content/vehicle-detection-image-set/data/non-vehicles/image3221.png,0.0,[0.17270942 0.         0.29623074 ... 0.         0.         0.        ]
12271,/content/vehicle-detection-image-set/data/vehicles/far (395).png,1.0,[0.1523773  0.25375415 0.07939254 ... 0.         0.10225419 0.        ]
12272,/content/vehicle-detection-image-set/data/vehicles/4773.png,1.0,[0.27443811 0.30258475 0.         ... 0.         0.         0.21793623]
12273,/content/vehicle-detection-image-set/data/vehicles/3933.png,1.0,[0.3050271  0.25068786 0.         ... 0.         0.         0.        ]
12274,/content/vehicle-detection-image-set/data/non-vehicles/extra2214.png,0.0,[0.15500196 0.         0.         ... 0.         0.         0.        ]
12275,/content/vehicle-detection-image-set/data/vehicles/3966.png,1.0,[0.04727507 0.         0.         ... 0.         0.11997479 0.        ]
12276,/content/vehicle-detection-image-set/data/vehicles/middle (236).png,1.0,[0.29971883 0.29971883 0.21747145 ... 0.10551296 0.05205515 0.        ]
12277,/content/vehicle-detection-image-set/data/vehicles/1227.png,1.0,[0.13294077 0.         0.         ... 0.12737064 0.14187793 0.        ]
12278,/content/vehicle-detection-image-set/data/non-vehicles/image545.png,0.0,[0.05730943 0.         0.         ... 0.         0.         0.        ]
12279,/content/vehicle-detection-image-set/data/vehicles/2140.png,1.0,[0.21944751 0.         0.         ... 0.         0.         0.34907347]
12280,/content/vehicle-detection-image-set/data/non-vehicles/extra684.png,0.0,[0.25000967 0.25000967 0.25000967 ... 0.         0.25273332 0.        ]
12281,/content/vehicle-detection-image-set/data/vehicles/1084.png,1.0,[0.31149395 0.         0.         ... 0.06922762 0.         0.        ]
12282,/content/vehicle-detection-image-set/data/non-vehicles/extra3072.png,0.0,[0.277021   0.20884316 0.277021   ... 0.06236107 0.         0.        ]
12283,/content/vehicle-detection-image-set/data/vehicles/1279.png,1.0,[0.22499172 0.         0.         ... 0.         0.         0.        ]
12284,/content/vehicle-detection-image-set/data/vehicles/4927.png,1.0,[0.30541439 0.         0.30541439 ... 0.         0.         0.        ]
12285,/content/vehicle-detection-image-set/data/non-vehicles/image2992.png,0.0,[0.2502541 0.        0.        ... 0.268725  0.        0.268725 ]
12286,/content/vehicle-detection-image-set/data/vehicles/3200.png,1.0,[0.26016676 0.         0.         ... 0.12911265 0.04837677 0.        ]
12287,/content/vehicle-detection-image-set/data/vehicles/1035.png,1.0,[0.25156187 0.         0.         ... 0.02898274 0.02592295 0.04673326]
12288,/content/vehicle-detection-image-set/data/vehicles/middle (305).png,1.0,[0.37798027 0.39723935 0.         ... 0.         0.         0.        ]
12289,/content/vehicle-detection-image-set/data/vehicles/5800.png,1.0,[0.29019    0.13850476 0.         ... 0.         0.         0.        ]
12290,/content/vehicle-detection-image-set/data/non-vehicles/extra5475.png,0.0,[0.32035783 0.         0.         ... 0.         0.         0.        ]
12291,/content/vehicle-detection-image-set/data/vehicles/right (131).png,1.0,[0.31760888 0.         0.31760888 ... 0.         0.         0.        ]
12292,/content/vehicle-detection-image-set/data/vehicles/1431.png,1.0,[0.3242884  0.         0.22078154 ... 0.         0.14887269 0.10526889]
12293,/content/vehicle-detection-image-set/data/non-vehicles/image1686.png,0.0,[0.26844881 0.14442034 0.         ... 0.         0.         0.        ]
12294,/content/vehicle-detection-image-set/data/vehicles/far (803).png,1.0,[0.02488603 0.         0.         ... 0.         0.09823681 0.        ]
12295,/content/vehicle-detection-image-set/data/vehicles/4641.png,1.0,[0.06514102 0.         0.         ... 0.         0.         0.        ]
12296,/content/vehicle-detection-image-set/data/vehicles/4214.png,1.0,[0.34768121 0.         0.32696592 ... 0.         0.         0.        ]
12297,/content/vehicle-detection-image-set/data/non-vehicles/image743.png,0.0,[0.07149448 0.         0.         ... 0.1282262  0.         0.        ]
12298,/content/vehicle-detection-image-set/data/vehicles/far (224).png,1.0,[0.38767251 0.         0.         ... 0.36116064 0.         0.        ]
12299,/content/vehicle-detection-image-set/data/non-vehicles/extra5621.png,0.0,[0.1077068  0.12938445 0.21987745 ... 0.         0.         0.38662513]
